Date,Region,Air Shipment Cost,Sea Shipment Cost,Rail Shipment Cost
2024/5/26,Heilongjiang,2740,6541,3324
2024/5/27,Heilongjiang,4629,3070,7544
2024/5/28,Heilongjiang,1729,3230,6088
2024/5/29,Heilongjiang,4021,2441,8194
2024/5/30,Heilongjiang,5153,3966,5295
2024/5/31,Heilongjiang,5599,5451,7639
2024/6/1,Heilongjiang,2850,6874,7384
2024/6/2,Heilongjiang,6584,5245,1520
2024/6/3,Heilongjiang,6959,7700,8934
2024/6/4,Heilongjiang,6504,7065,3531
2024/6/5,Heilongjiang,1033,8649,1593
2024/6/6,Heilongjiang,3896,7707,6493
2024/6/7,Heilongjiang,3832,6567,7575
2024/6/8,Heilongjiang,4232,2433,6314
2024/6/9,Heilongjiang,6921,7674,4656
2024/6/10,Heilongjiang,1220,3169,4287
2024/6/11,Heilongjiang,1477,4977,4624
2024/6/12,Heilongjiang,7763,3603,1501
2024/6/13,Heilongjiang,4837,8658,3842
2024/6/14,Heilongjiang,7517,3934,5103
2024/6/15,Heilongjiang,6513,7805,8324
2024/6/16,Heilongjiang,4730,2277,3207
2024/6/17,Heilongjiang,3886,6641,5283
2024/6/18,Heilongjiang,4340,3525,2269
2024/6/19,Heilongjiang,2836,4751,3332
2024/6/20,Heilongjiang,3877,9752,6308
2024/6/21,Heilongjiang,2283,5303,5875
2024/6/22,Heilongjiang,6816,7743,4557
2024/6/23,Heilongjiang,7044,2374,6319
2024/6/24,Heilongjiang,6202,3854,4166
2024/6/25,Heilongjiang,5266,8423,6469
2024/6/26,Heilongjiang,4242,2735,3204
2024/6/27,Heilongjiang,4543,9218,4761
2024/6/28,Heilongjiang,3792,4251,4583
2024/6/29,Heilongjiang,3510,3804,1848
2024/1/1,Shaanxi,2149,9443,3151
2024/1/2,Shaanxi,5431,5814,4411
2024/1/3,Shaanxi,6073,9650,2185
2024/1/4,Shaanxi,4490,7322,7821
2024/1/5,Shaanxi,5647,8884,3607
2024/1/6,Shaanxi,1423,5323,5933
2024/1/7,Shaanxi,4418,7048,5885
2024/1/8,Shaanxi,1822,2017,6325
2024/1/9,Shaanxi,7418,8271,5808
2024/1/10,Shaanxi,2193,9384,3495
2024/1/11,Shaanxi,1093,5313,3011
2024/1/12,Shaanxi,2176,3093,4429
2024/1/13,Shaanxi,1696,2193,3082
2024/1/14,Shaanxi,5601,6957,5571
2024/1/15,Shaanxi,3399,5121,5549
2024/1/16,Shaanxi,2697,3524,3212
2024/1/17,Shaanxi,6064,6434,7453
2024/1/18,Shaanxi,2449,8634,7579
2024/1/19,Shaanxi,2961,3425,4714
2024/1/20,Shaanxi,3323,2531,2773
2024/1/21,Shaanxi,5348,9136,5196
2024/1/22,Shaanxi,6869,5600,4680
2024/1/23,Shaanxi,6642,8706,6166
2024/1/24,Shaanxi,6643,8738,7507
2024/1/25,Shaanxi,4570,7314,5973
2024/1/26,Shaanxi,2235,5817,7374
2024/1/27,Shaanxi,4220,3177,8530
2024/1/28,Shaanxi,4947,4445,6428
2024/1/29,Shaanxi,7433,8469,6491
2024/1/30,Shaanxi,4288,7756,2028
2024/1/31,Shaanxi,4582,7013,7178
2024/2/1,Shaanxi,7085,8309,2913
2024/2/2,Shaanxi,5628,4239,5078
2024/2/3,Shaanxi,2503,2573,3438
2024/2/4,Shaanxi,6637,4082,7220
2024/2/5,Shaanxi,3822,4490,5722
2024/2/6,Shaanxi,4188,2913,2988
2024/2/7,Shaanxi,4482,7081,3776
2024/2/8,Shaanxi,6445,6666,8989
2024/2/9,Shaanxi,3511,9118,3081
2024/2/10,Shaanxi,3713,9352,8884
2024/2/11,Shaanxi,4366,3320,2883
2024/2/12,Shaanxi,6553,9147,2487
2024/2/13,Shaanxi,3484,7979,1918
2024/2/14,Shaanxi,3945,9314,8283
2024/2/15,Shaanxi,1856,9315,4454
2024/2/16,Shaanxi,3467,7860,1646
2024/2/17,Shaanxi,1452,8477,5320
2024/2/18,Shaanxi,3091,6232,6265
2024/2/19,Shaanxi,1621,7979,2021
2024/2/20,Shaanxi,3560,7760,2906
2024/2/21,Shaanxi,1611,7098,4880
2024/2/22,Shaanxi,2163,2591,7077
2024/2/23,Shaanxi,3754,4759,5899
2024/2/24,Shaanxi,5686,5106,8698
2024/2/25,Shaanxi,3377,2113,2011
2024/2/26,Shaanxi,1059,7900,3490
2024/2/27,Shaanxi,1276,8560,7031
2024/2/28,Shaanxi,4280,8824,1878
2024/3/1,Shaanxi,3148,4022,3136
2024/3/2,Shaanxi,2712,9483,6979
2024/3/3,Shaanxi,1733,3733,5446
2024/3/4,Shaanxi,5781,5114,8854
2024/3/5,Shaanxi,7223,2084,5682
2024/3/6,Shaanxi,6668,5374,5381
2024/3/7,Shaanxi,6924,2689,7854
2024/3/8,Shaanxi,5908,7760,6190
2024/3/9,Shaanxi,2989,3240,4389
2024/3/10,Shaanxi,5751,8809,7982
2024/3/11,Shaanxi,3481,4969,8370
2024/3/12,Shaanxi,5349,7190,2182
2024/3/13,Shaanxi,3324,6614,5385
2024/3/14,Shaanxi,2914,6792,4730
2024/3/15,Shaanxi,4689,8996,1509
2024/3/16,Shaanxi,7708,3531,1948
2024/3/17,Shaanxi,5732,5865,1603
2024/3/18,Shaanxi,2677,4955,3631
2024/3/19,Shaanxi,6523,4679,4908
2024/3/20,Shaanxi,2171,6956,3824
2024/3/21,Shaanxi,7804,9936,2606
2024/3/22,Shaanxi,5166,2915,8219
2024/3/23,Shaanxi,5596,8997,3195
2024/3/24,Shaanxi,3529,8932,2869
2024/3/25,Shaanxi,2491,5590,4927
2024/3/26,Shaanxi,7071,5047,6371
2024/3/27,Shaanxi,5638,4393,2027
2024/3/28,Shaanxi,4976,4196,2777
2024/3/29,Shaanxi,2750,6759,6666
2024/3/30,Shaanxi,1345,3228,7848
2024/3/31,Shaanxi,4153,7293,6988
2024/4/1,Shaanxi,5473,8034,2484
2024/4/2,Shaanxi,2569,7811,7665
2024/4/3,Shaanxi,1385,5281,7671
2024/4/4,Shaanxi,1133,8813,2138
2024/4/5,Shaanxi,6038,2866,1744
2024/4/6,Shaanxi,7190,3158,5326
2024/4/7,Shaanxi,5950,2604,1850
2024/4/8,Shaanxi,5932,5454,3839
2024/4/9,Shaanxi,3295,2703,2936
2024/4/10,Shaanxi,4573,4910,2164
2024/4/11,Shaanxi,4072,4314,8967
2024/4/12,Shaanxi,6307,4840,7968
2024/4/13,Shaanxi,5740,4103,5576
2024/4/14,Shaanxi,6215,7413,3396
2024/4/15,Shaanxi,4998,3917,5941
2024/4/16,Shaanxi,6591,7825,8631
2024/4/17,Shaanxi,2479,3484,3994
2024/4/18,Shaanxi,7470,7828,4504
2024/4/19,Shaanxi,3314,2844,7127
2024/4/20,Shaanxi,7361,5643,3343
2024/4/21,Shaanxi,6540,4705,5826
2024/4/22,Shaanxi,7757,4569,5703
2024/4/23,Shaanxi,1924,2754,8636
2024/4/24,Shaanxi,3364,2140,6119
2024/4/25,Shaanxi,6330,2469,5696
2024/4/26,Shaanxi,2392,7512,1869
2024/4/27,Shaanxi,5136,9329,5888
2024/4/28,Shaanxi,6283,9774,6147
2024/4/29,Shaanxi,3668,4992,1991
2024/4/30,Shaanxi,4582,7888,6250
2024/5/1,Shaanxi,2974,6646,2002
2024/5/2,Shaanxi,7830,3342,6355
2024/5/3,Shaanxi,6016,6782,3661
2024/5/4,Shaanxi,3989,7090,2857
2024/5/5,Shaanxi,5787,8336,1503
2024/5/6,Shaanxi,7962,2050,3788
2024/5/7,Shaanxi,4169,2157,5673
2024/5/8,Shaanxi,1024,9331,6512
2024/5/9,Shaanxi,2008,9541,4524
2024/5/10,Shaanxi,4344,5363,6666
2024/5/11,Shaanxi,2181,3573,8779
2024/5/12,Shaanxi,1202,9431,7943
2024/5/13,Shaanxi,2828,6407,8580
2024/5/14,Shaanxi,1022,3211,4284
2024/5/15,Shaanxi,2049,7652,5271
2024/5/16,Shaanxi,6712,8985,4068
2024/5/17,Shaanxi,7270,3776,8374
2024/5/18,Shaanxi,1191,9336,6683
2024/5/19,Shaanxi,7546,3784,3641
2024/5/20,Shaanxi,5889,7742,8170
2024/5/21,Shaanxi,6036,5449,4790
2024/5/22,Shaanxi,3037,9523,2480
2024/5/23,Shaanxi,1949,7863,6582
2024/5/24,Shaanxi,3050,3528,6271
2024/5/25,Shaanxi,4334,8743,3936
2024/5/26,Shaanxi,4975,6848,5918
2024/5/27,Shaanxi,4620,4211,4444
2024/5/28,Shaanxi,1480,8629,6551
2024/5/29,Shaanxi,3266,6079,8336
2024/5/30,Shaanxi,4608,8844,6525
2024/5/31,Shaanxi,5232,5758,2691
2024/6/1,Shaanxi,5993,2282,6187
2024/6/2,Shaanxi,4395,7709,8852
2024/6/3,Shaanxi,2945,2674,1958
2024/6/4,Shaanxi,4195,4154,6312
2024/6/5,Shaanxi,7794,3903,8291
2024/6/6,Shaanxi,2921,8375,6414
2024/6/7,Shaanxi,5069,2320,7617
2024/6/8,Shaanxi,2061,9298,4142
2024/6/9,Shaanxi,1849,8030,5889
2024/6/10,Shaanxi,4870,5774,2107
2024/6/11,Shaanxi,7730,4875,5359
2024/6/12,Shaanxi,7759,8200,3980
2024/6/13,Shaanxi,7074,7404,4030
2024/6/14,Shaanxi,7340,4354,8890
2024/6/15,Shaanxi,2249,3584,5759
2024/6/16,Shaanxi,5413,5579,5649
2024/6/17,Shaanxi,6076,6735,7315
2024/6/18,Shaanxi,1521,5955,8220
2024/6/19,Shaanxi,6922,6543,7836
2024/6/20,Shaanxi,6928,3959,1901
2024/6/21,Shaanxi,2641,2608,5098
2024/6/22,Shaanxi,5678,9707,4353
2024/6/23,Shaanxi,6159,2242,2269
2024/6/24,Shaanxi,5563,6384,7669
2024/6/25,Shaanxi,7806,3215,8249
2024/6/26,Shaanxi,4818,2565,3967
2024/6/27,Shaanxi,5329,6620,8608
2024/6/28,Shaanxi,1118,4371,1572
2024/6/29,Shaanxi,1773,4318,5337
2024/1/1,Yunnan,7949,4401,1851
2024/1/2,Yunnan,1975,4272,5293
2024/1/3,Yunnan,7455,3707,8814
2024/1/4,Yunnan,2151,2141,2488
2024/1/5,Yunnan,6122,6064,3212
2024/1/6,Yunnan,3360,7320,6794
2024/1/7,Yunnan,1208,3819,8822
2024/1/8,Yunnan,7635,4588,4358
2024/1/9,Yunnan,2598,4469,7201
2024/1/10,Yunnan,2119,2971,2555
2024/1/11,Yunnan,2934,9208,5110
2024/1/12,Yunnan,5800,5770,2958
2024/1/13,Yunnan,4339,5777,2669
2024/1/14,Yunnan,3874,9667,4590
2024/1/15,Yunnan,6794,5503,7837
2024/1/16,Yunnan,4259,6273,2163
2024/1/17,Yunnan,1994,2514,8350
2024/1/18,Yunnan,7995,6129,5359
2024/1/19,Yunnan,2826,5402,1920
2024/1/20,Yunnan,7353,7907,2442
2024/1/21,Yunnan,4806,5454,2580
2024/1/22,Yunnan,3369,5105,5875
2024/1/23,Yunnan,6065,9580,3635
2024/1/24,Yunnan,5834,5656,3243
2024/1/25,Yunnan,2298,2062,6609
2024/1/26,Yunnan,5542,9549,3762
2024/1/27,Yunnan,4132,9592,2949
2024/1/28,Yunnan,6031,2704,3882
2024/1/29,Yunnan,5625,4058,8819
2024/1/30,Yunnan,2422,9772,8700
2024/1/31,Yunnan,2862,7384,4008
2024/2/1,Yunnan,6817,7855,2398
2024/2/2,Yunnan,7158,6793,5294
2024/2/3,Yunnan,4927,5458,5729
2024/2/4,Yunnan,4882,9239,2129
2024/2/5,Yunnan,3995,5762,8670
2024/2/6,Yunnan,6598,4003,5323
2024/2/7,Yunnan,5374,4606,5193
2024/2/8,Yunnan,2017,2190,2569
2024/2/9,Yunnan,4981,2420,4670
2024/2/10,Yunnan,5122,2867,6429
2024/2/11,Yunnan,6589,2039,8996
2024/2/12,Yunnan,7565,9626,3029
2024/2/13,Yunnan,4973,6896,2708
2024/2/14,Yunnan,6832,4333,3587
2024/2/15,Yunnan,7532,5118,4480
2024/2/16,Yunnan,3037,9975,3784
2024/2/17,Yunnan,4549,8906,7644
2024/2/18,Yunnan,7449,9382,6514
2024/2/19,Yunnan,6123,8465,6405
2024/2/20,Yunnan,2630,6450,8503
2024/2/21,Yunnan,5067,3273,2783
2024/2/22,Yunnan,1726,9259,2889
2024/2/23,Yunnan,3342,2875,8237
2024/2/24,Yunnan,6625,7538,2626
2024/2/25,Yunnan,1693,2340,8849
2024/2/26,Yunnan,4864,4197,1873
2024/2/27,Yunnan,7473,4686,2745
2024/2/28,Yunnan,7792,3009,2468
2024/3/1,Yunnan,1335,4066,5125
2024/3/2,Yunnan,4677,6031,5729
2024/3/3,Yunnan,2359,8858,4955
2024/3/4,Yunnan,1122,9117,4238
2024/3/5,Yunnan,6440,5146,5622
2024/3/6,Yunnan,6219,6555,2535
2024/3/7,Yunnan,7917,4841,3052
2024/3/8,Yunnan,4323,5884,6741
2024/3/9,Yunnan,2051,8199,4961
2024/3/10,Yunnan,1726,9213,1615
2024/3/11,Yunnan,4373,7715,7145
2024/3/12,Yunnan,2841,4979,2088
2024/3/13,Yunnan,2906,9817,2873
2024/3/14,Yunnan,7546,3642,7518
2024/3/15,Yunnan,1586,8486,8834
2024/3/16,Yunnan,1582,6844,4040
2024/3/17,Yunnan,6560,3742,6520
2024/3/18,Yunnan,4683,2193,4491
2024/3/19,Yunnan,4427,9214,6247
2024/3/20,Yunnan,2088,8481,6798
2024/3/21,Yunnan,1485,3202,3722
2024/3/22,Yunnan,5123,7201,8169
2024/3/23,Yunnan,4785,9330,6842
2024/3/24,Yunnan,6994,2712,1831
2024/3/25,Yunnan,5832,5245,2409
2024/3/26,Yunnan,4835,4580,8214
2024/3/27,Yunnan,6919,2402,4240
2024/3/28,Yunnan,7532,7288,6007
2024/3/29,Yunnan,6556,3230,6959
2024/3/30,Yunnan,2763,6899,4834
2024/3/31,Yunnan,6947,8724,7882
2024/4/1,Yunnan,3098,9857,8050
2024/4/2,Yunnan,2438,2068,4980
2024/4/3,Yunnan,2825,9044,7669
2024/4/4,Yunnan,7337,5974,7194
2024/4/5,Yunnan,1355,2106,8905
2024/4/6,Yunnan,6961,6149,5528
2024/4/7,Yunnan,7770,6876,4698
2024/4/8,Yunnan,3915,2892,5828
2024/4/9,Yunnan,4126,2669,1975
2024/4/10,Yunnan,3603,3040,7682
2024/4/11,Yunnan,4270,8475,5876
2024/4/12,Yunnan,3486,9667,8634
2024/4/13,Yunnan,2876,5340,8257
2024/4/14,Yunnan,5344,9651,7572
2024/4/15,Yunnan,4743,4849,5909
2024/4/16,Yunnan,4707,8989,3880
2024/4/17,Yunnan,4738,6190,3268
2024/4/18,Yunnan,4745,7182,6802
2024/4/19,Yunnan,7066,5351,2584
2024/4/20,Yunnan,3528,4820,2152
2024/4/21,Yunnan,3212,9723,2649
2024/4/22,Yunnan,1269,6516,5764
2024/4/23,Yunnan,4114,6698,6724
2024/4/24,Yunnan,5265,6311,7613
2024/4/25,Yunnan,3019,5626,1592
2024/4/26,Yunnan,1894,3879,5544
2024/4/27,Yunnan,1628,8804,3360
2024/4/28,Yunnan,1394,4532,6354
2024/4/29,Yunnan,5063,6222,5737
2024/4/30,Yunnan,3645,5016,7067
2024/5/1,Yunnan,7292,5095,5944
2024/5/2,Yunnan,2403,4610,6180
2024/5/3,Yunnan,4841,3651,6906
2024/5/4,Yunnan,3416,3888,4397
2024/5/5,Yunnan,4859,5396,6156
2024/5/6,Yunnan,4977,2838,6747
2024/5/7,Yunnan,2228,3475,4860
2024/5/8,Yunnan,6663,7847,2088
2024/5/9,Yunnan,1188,9963,7612
2024/5/10,Yunnan,3097,8110,5285
2024/5/11,Yunnan,2644,9006,8215
2024/5/12,Yunnan,3629,6938,5713
2024/5/13,Yunnan,5021,4709,4697
2024/5/14,Yunnan,3367,6584,8640
2024/5/15,Yunnan,6694,3834,6182
2024/5/16,Yunnan,5100,6119,8952
2024/5/17,Yunnan,4736,2512,3311
2024/5/18,Yunnan,2200,3460,4263
2024/5/19,Yunnan,2777,5556,2540
2024/5/20,Yunnan,5906,8592,4264
2024/5/21,Yunnan,3457,6018,2560
2024/5/22,Yunnan,2296,9594,3565
2024/5/23,Yunnan,1919,8989,7311
2024/5/24,Yunnan,3728,5178,4029
2024/5/25,Yunnan,1085,2752,5527
2024/5/26,Yunnan,7658,2246,8747
2024/5/27,Yunnan,1668,2097,3379
2024/5/28,Yunnan,7107,8334,4394
2024/5/29,Yunnan,4660,6535,8314
2024/5/30,Yunnan,2907,3553,6569
2024/5/31,Yunnan,5639,9334,8614
2024/6/1,Yunnan,7386,9277,2767
2024/6/2,Yunnan,4962,7267,6353
2024/6/3,Yunnan,1463,2810,2373
2024/6/4,Yunnan,5041,4432,6689
2024/6/5,Yunnan,7268,5281,2458
2024/6/6,Yunnan,1831,6396,6632
2024/6/7,Yunnan,6675,4333,5741
2024/6/8,Yunnan,6073,8147,5794
2024/6/9,Yunnan,2966,9773,7556
2024/6/10,Yunnan,2778,5905,6591
2024/6/11,Yunnan,1215,3691,1525
2024/6/12,Yunnan,7012,4104,2661
2024/6/13,Yunnan,4018,3197,1963
2024/6/14,Yunnan,6146,2009,2744
2024/6/15,Yunnan,7849,6025,1992
2024/6/16,Yunnan,3347,7824,4265
2024/6/17,Yunnan,5228,6612,2757
2024/6/18,Yunnan,2279,8072,6268
2024/6/19,Yunnan,2827,8724,5123
2024/6/20,Yunnan,4049,8180,4875
2024/6/21,Yunnan,5796,3095,5020
2024/6/22,Yunnan,7258,2115,4767
2024/6/23,Yunnan,2146,5999,1702
2024/6/24,Yunnan,7091,7555,7783
2024/6/25,Yunnan,7602,7138,8807
2024/6/26,Yunnan,6258,7925,3971
2024/6/27,Yunnan,4739,8938,6235
2024/6/28,Yunnan,5194,4944,2502
2024/6/29,Yunnan,2337,4291,7256
