Date,Region,Air Shipment Cost,Sea Shipment Cost,Rail Shipment Cost
2025/1/26,Heilongjiang,3367,5870,5952
2025/1/27,Heilongjiang,5555,7042,1528
2025/1/28,Heilongjiang,4470,5072,5753
2025/1/29,Heilongjiang,2732,9843,4463
2025/1/30,Heilongjiang,5529,9362,2339
2025/1/31,Heilongjiang,6425,9274,4264
2025/2/1,Heilongjiang,3338,8313,8007
2025/2/2,Heilongjiang,5754,8991,8304
2025/2/3,Heilongjiang,5106,5822,4941
2025/2/4,Heilongjiang,1513,5515,2998
2025/2/5,Heilongjiang,6802,6984,6947
2025/2/6,Heilongjiang,2610,3869,3765
2025/2/7,Heilongjiang,4733,3039,3921
2025/2/8,Heilongjiang,4906,7887,5257
2025/2/9,Heilongjiang,5184,8158,7919
2025/2/10,Heilongjiang,7079,5088,4103
2025/2/11,Heilongjiang,7280,9812,1580
2025/2/12,Heilongjiang,4512,6762,2416
2025/2/13,Heilongjiang,3838,2081,2526
2025/2/14,Heilongjiang,1064,4940,7361
2025/2/15,Heilongjiang,6229,4038,2122
2025/2/16,Heilongjiang,7249,7810,1631
2025/2/17,Heilongjiang,6974,2621,1949
2025/2/18,Heilongjiang,3042,4901,4553
2025/2/19,Heilongjiang,4856,9605,8329
2025/2/20,Heilongjiang,4290,7058,8658
2025/2/21,Heilongjiang,3509,2799,2687
2025/2/22,Heilongjiang,5942,3362,8559
2025/2/23,Heilongjiang,3857,3931,4915
2025/2/24,Heilongjiang,7366,7546,2676
2025/2/25,Heilongjiang,3484,9306,3635
2025/2/26,Heilongjiang,3787,2921,6661
2025/2/27,Heilongjiang,4099,8926,8459
2025/2/28,Heilongjiang,4141,3309,6020
2025/2/29,Heilongjiang,2631,8048,6323
2024/9/1,Shaanxi,5906,2567,6516
2024/9/2,Shaanxi,7948,3519,5492
2024/9/3,Shaanxi,4069,3674,4422
2024/9/4,Shaanxi,6498,6858,3547
2024/9/5,Shaanxi,6865,6675,2358
2024/9/6,Shaanxi,6520,8568,5878
2024/9/7,Shaanxi,2548,8995,5252
2024/9/8,Shaanxi,4292,2193,7212
2024/9/9,Shaanxi,2009,7120,3233
2024/9/10,Shaanxi,5229,5184,2543
2024/9/11,Shaanxi,6898,4115,7972
2024/9/12,Shaanxi,6719,8215,3520
2024/9/13,Shaanxi,4365,6591,2845
2024/9/14,Shaanxi,1250,4702,3410
2024/9/15,Shaanxi,2996,8311,5701
2024/9/16,Shaanxi,5287,2297,6278
2024/9/17,Shaanxi,4015,5436,8526
2024/9/18,Shaanxi,6219,7304,7987
2024/9/19,Shaanxi,6268,3135,1813
2024/9/20,Shaanxi,4970,5383,6183
2024/9/21,Shaanxi,7851,4922,4875
2024/9/22,Shaanxi,5291,3139,8586
2024/9/23,Shaanxi,2710,9947,5145
2024/9/24,Shaanxi,6780,8763,3932
2024/9/25,Shaanxi,2786,7693,1739
2024/9/26,Shaanxi,3703,2357,3548
2024/9/27,Shaanxi,1444,2616,4372
2024/9/28,Shaanxi,3395,6395,5525
2024/9/29,Shaanxi,4431,4905,7801
2024/9/30,Shaanxi,2385,3436,2962
2024/9/31,Shaanxi,3783,4363,8098
2024/10/1,Shaanxi,2665,3752,8134
2024/10/2,Shaanxi,2857,9153,7968
2024/10/3,Shaanxi,4395,8697,4085
2024/10/4,Shaanxi,1612,7622,2815
2024/10/5,Shaanxi,1261,9625,5109
2024/10/6,Shaanxi,6685,5906,1806
2024/10/7,Shaanxi,2334,5506,3635
2024/10/8,Shaanxi,6777,9211,5736
2024/10/9,Shaanxi,5574,3139,5742
2024/10/10,Shaanxi,4655,2689,2109
2024/10/11,Shaanxi,3301,9471,6267
2024/10/12,Shaanxi,7088,9484,7423
2024/10/13,Shaanxi,6259,3699,3415
2024/10/14,Shaanxi,5961,2813,2092
2024/10/15,Shaanxi,5566,7354,7496
2024/10/16,Shaanxi,7092,4313,7141
2024/10/17,Shaanxi,6972,9630,3351
2024/10/18,Shaanxi,5005,7654,5090
2024/10/19,Shaanxi,3730,6719,6255
2024/10/20,Shaanxi,1880,8163,8452
2024/10/21,Shaanxi,4521,7255,2008
2024/10/22,Shaanxi,5142,9758,7115
2024/10/23,Shaanxi,5978,3424,2745
2024/10/24,Shaanxi,3658,5737,1978
2024/10/25,Shaanxi,6186,4239,3422
2024/10/26,Shaanxi,2907,8823,5693
2024/10/27,Shaanxi,5609,8610,4493
2024/10/28,Shaanxi,5418,8997,5865
2024/11/1,Shaanxi,6655,3433,6612
2024/11/2,Shaanxi,7607,4176,4968
2024/11/3,Shaanxi,2866,7578,7171
2024/11/4,Shaanxi,3192,3452,8009
2024/11/5,Shaanxi,3118,6207,7869
2024/11/6,Shaanxi,2968,9380,3068
2024/11/7,Shaanxi,2395,3350,7183
2024/11/8,Shaanxi,7839,7950,6948
2024/11/9,Shaanxi,5965,5005,5488
2024/11/10,Shaanxi,5383,5663,6234
2024/11/11,Shaanxi,6474,4921,4024
2024/11/12,Shaanxi,6260,8075,5872
2024/11/13,Shaanxi,1762,4146,4021
2024/11/14,Shaanxi,4419,9785,2098
2024/11/15,Shaanxi,4266,8626,2190
2024/11/16,Shaanxi,4778,9067,6532
2024/11/17,Shaanxi,2119,5174,4198
2024/11/18,Shaanxi,1746,6049,3419
2024/11/19,Shaanxi,5466,3242,5381
2024/11/20,Shaanxi,5759,7340,8567
2024/11/21,Shaanxi,1029,6546,6571
2024/11/22,Shaanxi,3610,8534,8716
2024/11/23,Shaanxi,1591,5085,8100
2024/11/24,Shaanxi,2954,4472,4400
2024/11/25,Shaanxi,5128,8303,7228
2024/11/26,Shaanxi,6945,3432,1897
2024/11/27,Shaanxi,4027,9105,3097
2024/11/28,Shaanxi,7298,7947,8331
2024/11/29,Shaanxi,4419,3258,3528
2024/11/30,Shaanxi,3066,9442,4771
2024/11/31,Shaanxi,5337,9755,8208
2024/12/1,Shaanxi,2624,5570,6724
2024/12/2,Shaanxi,3326,6230,7114
2024/12/3,Shaanxi,2795,5452,6296
2024/12/4,Shaanxi,7314,4780,2021
2024/12/5,Shaanxi,7879,3450,4697
2024/12/6,Shaanxi,3499,5343,8875
2024/12/7,Shaanxi,2304,7670,2964
2024/12/8,Shaanxi,2191,3334,3945
2024/12/9,Shaanxi,1920,7050,8645
2024/12/10,Shaanxi,3868,7945,3394
2024/12/11,Shaanxi,3202,2128,6829
2024/12/12,Shaanxi,4510,8531,7531
2024/12/13,Shaanxi,7727,7107,1959
2024/12/14,Shaanxi,5411,9845,7532
2024/12/15,Shaanxi,5696,7711,2325
2024/12/16,Shaanxi,5568,3130,2416
2024/12/17,Shaanxi,2491,2520,2717
2024/12/18,Shaanxi,6531,9200,3766
2024/12/19,Shaanxi,2611,3211,5888
2024/12/20,Shaanxi,5164,9197,6619
2024/12/21,Shaanxi,2027,6839,2978
2024/12/22,Shaanxi,4600,6695,3400
2024/12/23,Shaanxi,2771,2115,5085
2024/12/24,Shaanxi,6052,4931,5470
2024/12/25,Shaanxi,5650,6296,1689
2024/12/26,Shaanxi,2154,4635,3851
2024/12/27,Shaanxi,3205,9557,3026
2024/12/28,Shaanxi,4176,9317,6916
2024/12/29,Shaanxi,3613,2215,4076
2024/12/30,Shaanxi,2499,2548,6260
2025/1/1,Shaanxi,3734,6662,3245
2025/1/2,Shaanxi,4645,7951,4534
2025/1/3,Shaanxi,7106,6803,4889
2025/1/4,Shaanxi,5255,6250,5397
2025/1/5,Shaanxi,6117,4116,6213
2025/1/6,Shaanxi,3765,6413,5364
2025/1/7,Shaanxi,7738,2553,3610
2025/1/8,Shaanxi,3071,5211,3524
2025/1/9,Shaanxi,2855,3122,1833
2025/1/10,Shaanxi,5526,9536,2415
2025/1/11,Shaanxi,6693,9204,1560
2025/1/12,Shaanxi,7988,4522,8909
2025/1/13,Shaanxi,3025,5247,2023
2025/1/14,Shaanxi,3461,2457,2524
2025/1/15,Shaanxi,7056,8712,2726
2025/1/16,Shaanxi,1608,8608,7830
2025/1/17,Shaanxi,1346,4040,2503
2025/1/18,Shaanxi,1220,3609,4195
2025/1/19,Shaanxi,5305,6150,7575
2025/1/20,Shaanxi,1863,7670,8783
2025/1/21,Shaanxi,7026,2969,2490
2025/1/22,Shaanxi,5109,9784,4157
2025/1/23,Shaanxi,7666,5114,4567
2025/1/24,Shaanxi,1153,9832,6410
2025/1/25,Shaanxi,1427,2225,8294
2025/1/26,Shaanxi,6695,7453,8327
2025/1/27,Shaanxi,3741,7439,5685
2025/1/28,Shaanxi,2489,3212,8896
2025/1/29,Shaanxi,4585,6403,5430
2025/1/30,Shaanxi,6249,5890,8191
2025/1/31,Shaanxi,6087,5429,3769
2025/2/1,Shaanxi,2076,5151,7940
2025/2/2,Shaanxi,4474,4052,7498
2025/2/3,Shaanxi,2774,8151,5647
2025/2/4,Shaanxi,5693,4734,8612
2025/2/5,Shaanxi,5937,9870,2868
2025/2/6,Shaanxi,3507,5968,6850
2025/2/7,Shaanxi,2520,2435,7507
2025/2/8,Shaanxi,6686,9486,2509
2025/2/9,Shaanxi,2159,5311,3691
2025/2/10,Shaanxi,3196,2395,1733
2025/2/11,Shaanxi,5664,8357,5199
2025/2/12,Shaanxi,6941,6010,6897
2025/2/13,Shaanxi,7098,5616,3325
2025/2/14,Shaanxi,3170,4164,6437
2025/2/15,Shaanxi,4720,6162,1750
2025/2/16,Shaanxi,7132,7223,4967
2025/2/17,Shaanxi,3202,7073,4742
2025/2/18,Shaanxi,2327,5351,5445
2025/2/19,Shaanxi,6303,3924,4348
2025/2/20,Shaanxi,2780,7997,6265
2025/2/21,Shaanxi,5680,5506,3170
2025/2/22,Shaanxi,2775,8744,6057
2025/2/23,Shaanxi,2522,2141,5824
2025/2/24,Shaanxi,1446,4305,4672
2025/2/25,Shaanxi,6198,5099,2390
2025/2/26,Shaanxi,4447,9768,8253
2025/2/27,Shaanxi,4295,4757,4834
2025/2/28,Shaanxi,6891,3166,2394
2025/2/29,Shaanxi,5919,2436,2473
2024/9/1,Yunnan,7686,7713,1621
2024/9/2,Yunnan,7551,3072,6640
2024/9/3,Yunnan,6106,3672,7690
2024/9/4,Yunnan,4358,7544,1766
2024/9/5,Yunnan,2469,9338,7428
2024/9/6,Yunnan,6364,9752,4953
2024/9/7,Yunnan,1040,9505,7259
2024/9/8,Yunnan,5146,6646,7903
2024/9/9,Yunnan,2219,7211,2204
2024/9/10,Yunnan,6792,3280,6617
2024/9/11,Yunnan,4586,3192,3013
2024/9/12,Yunnan,3288,5476,2769
2024/9/13,Yunnan,6995,3679,5348
2024/9/14,Yunnan,7734,5376,7511
2024/9/15,Yunnan,7602,8349,4481
2024/9/16,Yunnan,4553,9695,6413
2024/9/17,Yunnan,1734,5529,7511
2024/9/18,Yunnan,4225,2126,5101
2024/9/19,Yunnan,2002,4597,7668
2024/9/20,Yunnan,7895,5105,1580
2024/9/21,Yunnan,4833,5882,6559
2024/9/22,Yunnan,5298,7340,5522
2024/9/23,Yunnan,3395,9773,5159
2024/9/24,Yunnan,2280,7643,8114
2024/9/25,Yunnan,7428,3929,3254
2024/9/26,Yunnan,7076,3824,5326
2024/9/27,Yunnan,6299,5233,7294
2024/9/28,Yunnan,4899,7454,6394
2024/9/29,Yunnan,2279,9865,7351
2024/9/30,Yunnan,3918,7800,2706
2024/9/31,Yunnan,2769,5926,7389
2024/10/1,Yunnan,3634,7844,5146
2024/10/2,Yunnan,6327,6475,7637
2024/10/3,Yunnan,7693,3706,3369
2024/10/4,Yunnan,7407,7155,8104
2024/10/5,Yunnan,7910,2558,4337
2024/10/6,Yunnan,6010,3012,8965
2024/10/7,Yunnan,3093,3679,3081
2024/10/8,Yunnan,4404,7836,7731
2024/10/9,Yunnan,4380,8624,6725
2024/10/10,Yunnan,3446,7108,4769
2024/10/11,Yunnan,7696,9763,8705
2024/10/12,Yunnan,2270,2294,3344
2024/10/13,Yunnan,4797,2137,5548
2024/10/14,Yunnan,3529,9809,8327
2024/10/15,Yunnan,3366,4335,5503
2024/10/16,Yunnan,5896,3178,8599
2024/10/17,Yunnan,6123,7789,4666
2024/10/18,Yunnan,5919,5335,6888
2024/10/19,Yunnan,2586,3947,5583
2024/10/20,Yunnan,4254,4998,6310
2024/10/21,Yunnan,5488,9872,6001
2024/10/22,Yunnan,4956,6924,7049
2024/10/23,Yunnan,5058,7879,5258
2024/10/24,Yunnan,4784,5940,6519
2024/10/25,Yunnan,6687,4651,3977
2024/10/26,Yunnan,1678,3537,3804
2024/10/27,Yunnan,2763,7071,2018
2024/10/28,Yunnan,5244,7836,6801
2024/11/1,Yunnan,6932,3772,6336
2024/11/2,Yunnan,2501,6351,1888
2024/11/3,Yunnan,1924,3348,3520
2024/11/4,Yunnan,5313,5105,4224
2024/11/5,Yunnan,2385,6323,8140
2024/11/6,Yunnan,5775,6370,8594
2024/11/7,Yunnan,4586,4157,5344
2024/11/8,Yunnan,5415,6788,6307
2024/11/9,Yunnan,5271,6929,6526
2024/11/10,Yunnan,6909,5696,2746
2024/11/11,Yunnan,7498,5034,8488
2024/11/12,Yunnan,6587,8189,3641
2024/11/13,Yunnan,7381,9303,3421
2024/11/14,Yunnan,2121,5765,1868
2024/11/15,Yunnan,7692,6275,6113
2024/11/16,Yunnan,7377,7276,1703
2024/11/17,Yunnan,7010,8616,4994
2024/11/18,Yunnan,7410,2458,5599
2024/11/19,Yunnan,4268,6214,2198
2024/11/20,Yunnan,2034,9664,4008
2024/11/21,Yunnan,1891,2831,4717
2024/11/22,Yunnan,2932,4480,2780
2024/11/23,Yunnan,5914,8814,2317
2024/11/24,Yunnan,4543,4759,7842
2024/11/25,Yunnan,2502,3465,7718
2024/11/26,Yunnan,2630,4091,3131
2024/11/27,Yunnan,2518,2597,4199
2024/11/28,Yunnan,5658,7126,2966
2024/11/29,Yunnan,5003,5750,3973
2024/11/30,Yunnan,6473,4448,7643
2024/11/31,Yunnan,5326,2032,3861
2024/12/1,Yunnan,2220,2240,2343
2024/12/2,Yunnan,2999,7722,4125
2024/12/3,Yunnan,1787,6594,3636
2024/12/4,Yunnan,5924,4186,7739
2024/12/5,Yunnan,1211,4872,8314
2024/12/6,Yunnan,7371,9229,7120
2024/12/7,Yunnan,5307,3888,3453
2024/12/8,Yunnan,5024,7234,2071
2024/12/9,Yunnan,4048,6268,2736
2024/12/10,Yunnan,1147,6132,5245
2024/12/11,Yunnan,3395,9424,8745
2024/12/12,Yunnan,3510,3279,7574
2024/12/13,Yunnan,1542,7824,6173
2024/12/14,Yunnan,4590,6572,2194
2024/12/15,Yunnan,4429,5021,6171
2024/12/16,Yunnan,3422,6105,6638
2024/12/17,Yunnan,2755,2365,8647
2024/12/18,Yunnan,6382,8700,2219
2024/12/19,Yunnan,6783,9956,7332
2024/12/20,Yunnan,3831,5151,1774
2024/12/21,Yunnan,1282,5317,2938
2024/12/22,Yunnan,4279,4833,6173
2024/12/23,Yunnan,4502,6453,3699
2024/12/24,Yunnan,7319,2163,2385
2024/12/25,Yunnan,4635,3662,4561
2024/12/26,Yunnan,5298,8460,7221
2024/12/27,Yunnan,7685,8025,3787
2024/12/28,Yunnan,2962,5777,5485
2024/12/29,Yunnan,6137,6220,8228
2024/12/30,Yunnan,5094,5438,2586
2025/1/1,Yunnan,3549,6034,6117
2025/1/2,Yunnan,4159,5994,1578
2025/1/3,Yunnan,3144,7165,6344
2025/1/4,Yunnan,2809,4805,2645
2025/1/5,Yunnan,3506,9442,3654
2025/1/6,Yunnan,3880,9492,5828
2025/1/7,Yunnan,6068,8337,8270
2025/1/8,Yunnan,2012,7566,7519
2025/1/9,Yunnan,3623,4355,5027
2025/1/10,Yunnan,3459,8388,8428
2025/1/11,Yunnan,1307,4649,6547
2025/1/12,Yunnan,5946,5365,4961
2025/1/13,Yunnan,7592,6845,5451
2025/1/14,Yunnan,6549,8058,6487
2025/1/15,Yunnan,1228,8148,5516
2025/1/16,Yunnan,2497,9803,1586
2025/1/17,Yunnan,6954,7986,2728
2025/1/18,Yunnan,2424,6644,4760
2025/1/19,Yunnan,6494,2454,7952
2025/1/20,Yunnan,3956,8728,6502
2025/1/21,Yunnan,3534,7526,5117
2025/1/22,Yunnan,5849,6792,5037
2025/1/23,Yunnan,5076,8408,5806
2025/1/24,Yunnan,3104,2685,2478
2025/1/25,Yunnan,2716,9631,8675
2025/1/26,Yunnan,1394,8869,6560
2025/1/27,Yunnan,6468,7666,6537
2025/1/28,Yunnan,4976,4094,4009
2025/1/29,Yunnan,2393,5449,5981
2025/1/30,Yunnan,7846,8790,7359
2025/1/31,Yunnan,2572,6995,8061
2025/2/1,Yunnan,1158,5975,4482
2025/2/2,Yunnan,5133,3122,7842
2025/2/3,Yunnan,6704,6211,7631
2025/2/4,Yunnan,5493,9095,3131
2025/2/5,Yunnan,5021,6675,1529
2025/2/6,Yunnan,2075,3898,2674
2025/2/7,Yunnan,4178,3157,4712
2025/2/8,Yunnan,2536,8217,4492
2025/2/9,Yunnan,2652,2067,8905
2025/2/10,Yunnan,7938,4403,7664
2025/2/11,Yunnan,2362,7207,2329
2025/2/12,Yunnan,7117,6070,1570
2025/2/13,Yunnan,3550,5270,5571
2025/2/14,Yunnan,6337,5971,6424
2025/2/15,Yunnan,7966,8715,7263
2025/2/16,Yunnan,7355,5909,1995
2025/2/17,Yunnan,6303,5579,8884
2025/2/18,Yunnan,4807,8497,2293
2025/2/19,Yunnan,7104,2210,5057
2025/2/20,Yunnan,1491,8335,8914
2025/2/21,Yunnan,1554,3012,5410
2025/2/22,Yunnan,3730,6995,7608
2025/2/23,Yunnan,3923,8183,4723
2025/2/24,Yunnan,3796,3419,8599
2025/2/25,Yunnan,2660,2163,2610
2025/2/26,Yunnan,6019,5891,7624
2025/2/27,Yunnan,6331,2281,8773
2025/2/28,Yunnan,4554,6505,1624
2025/2/29,Yunnan,5381,5026,5631
